sample_id,group,epoch,country,sex,year_from,year_to,date_mid,date_bp,date_uncertainty,lat,lon,haplogroup
I0070,MIC,Bronze Age,Greece,M,-2400.0,-1700.0,-2050.0,4000.0,350.0,35.08000183105469,25.829999923706055,H13a1a
I0071,MIC,Bronze Age,Greece,F,-2400.0,-1700.0,-2050.0,4000.0,350.0,35.08000183105469,25.829999923706055,U5a1
I0073,MIC,Bronze Age,Greece,M,-2400.0,-1700.0,-2050.0,4000.0,350.0,35.08000183105469,25.829999923706055,H
I0074,MIC,Bronze Age,Greece,F,-2400.0,-1700.0,-2050.0,4000.0,350.0,35.08000183105469,25.829999923706055,H5
I0108,BBC,Copper Age,Germany,F,-2575.0,-2299.0,-2437.0,4387.0,138.0,51.45000076293945,11.539999961853027,H5a3
I0111,BBC,Copper Age,Germany,F,-2475.0,-2204.0,-2339.5,4289.5,135.5,51.45000076293945,11.539999961853027,H3ao
I0112,BBC,Copper Age,Germany,F,-2457.0,-2142.0,-2299.5,4249.5,157.5,51.790000915527344,11.140000343322754,H13a1a2
I0113,BBC,Copper Age,Germany,F,-2346.0,-2033.0,-2189.5,4139.5,156.5,51.790000915527344,11.140000343322754,J1c5
I0118,LNEGe,Neolithic,Germany,F,-2471.0,-2246.0,-2358.5,4308.5,112.5,51.45000076293945,11.630000114440918,H+16311
I0171,LNEGe,Neolithic,Germany,F,-2287.0,-2041.0,-2164.0,4114.0,123.0,51.81999969482422,10.90999984741211,U5a1a2a
I0172,BEC,Neolithic,Germany,M,-3360.0,-3086.0,-3223.0,5173.0,137.0,51.41999816894531,11.68000030517578,T2b
I0211,HGE,Mesolithic,Russia,M,-6773.0,-5886.0,-6329.5,8279.5,443.5,61.650001525878906,35.650001525878906,U4a
I0257,BBC,Copper Age,Spain,M,-2572.0,-2348.0,-2460.0,4410.0,112.0,41.491943359375,2.1388888359069824,H1ax
I0258,BBC,Copper Age,Spain,F,-2850.0,-2250.0,-2550.0,4500.0,300.0,41.491943359375,2.1388888359069824,H1q
I0260,BBC,Copper Age,Spain,F,-2850.0,-2250.0,-2550.0,4500.0,300.0,41.491943359375,2.1388888359069824,K1a2a
I0261,BBC,Copper Age,Spain,M,-2850.0,-2250.0,-2550.0,4500.0,300.0,41.491943359375,2.1388888359069824,U5b1i
I0262,BBC,Copper Age,Spain,F,-2850.0,-2250.0,-2550.0,4500.0,300.0,41.491943359375,2.1388888359069824,U5b3
I0263,BBC,Copper Age,Spain,F,-2850.0,-2250.0,-2550.0,4500.0,300.0,41.491943359375,2.1388888359069824,X2b+226
I0405,NEIB,Neolithic,Spain,M,-3900.0,-3600.0,-3750.0,5700.0,150.0,41.25,-2.3299999237060547,K1a1b1
I0406,NEIB,Neolithic,Spain,M,-3900.0,-3600.0,-3750.0,5700.0,150.0,41.25,-2.3299999237060547,H1
I0407,NEIB,Neolithic,Spain,F,-3900.0,-3600.0,-3750.0,5700.0,150.0,41.25,-2.3299999237060547,K1b1a1
I0408,NEIB,Neolithic,Spain,F,-3893.0,-3661.0,-3777.0,5727.0,116.0,41.25,-2.3299999237060547,U5b1+16189+@16192
I0409,NEIB,Neolithic,Spain,F,-5311.0,-5218.0,-5264.5,7214.5,46.5,42.5,0.5,J1c3
I0410,NEIB,Neolithic,Spain,M,-5294.0,-5066.0,-5180.0,7130.0,114.0,42.5,0.5,T2c1d+152
I0412,NEIB,Neolithic,Spain,M,-5308.0,-5080.0,-5194.0,7144.0,114.0,42.5,0.5,N1a1a1
I0413,NEIB,Neolithic,Spain,F,-5303.0,-5075.0,-5189.0,7139.0,114.0,42.5,0.5,V
I0453,CAIB,Copper Age,Spain,M,-2458.0,-2147.0,-2302.5,4252.5,155.5,38.099998474121094,-1.850000023841858,V
I0455,CAIB,Copper Age,Spain,M,-2904.0,-2667.0,-2785.5,4735.5,118.5,38.099998474121094,-1.850000023841858,H1
I0456,CAIB,Copper Age,Spain,F,-2920.0,-2340.0,-2630.0,4580.0,290.0,38.099998474121094,-1.850000023841858,U5b2a1a
I0457,CAIB,Copper Age,Spain,M,-2920.0,-2340.0,-2630.0,4580.0,290.0,38.099998474121094,-1.850000023841858,J1c1
I0458,BBC,Copper Age,Spain,M,-2457.0,-2206.0,-2331.5,4281.5,125.5,42.400001525878906,-3.75,K1a1b1
I0459,BBC,Copper Age,Spain,F,-2600.0,-2200.0,-2400.0,4350.0,200.0,42.400001525878906,-3.75,U5b2b
I0460,BBC,Copper Age,Spain,M,-2460.0,-2209.0,-2334.5,4284.5,125.5,42.400001525878906,-3.75,H45
I0461,BBC,Copper Age,Spain,F,-2455.0,-2201.0,-2328.0,4278.0,127.0,42.400001525878906,-3.75,K1a1b1
I0462,BBC,Copper Age,Spain,F,-2566.0,-2345.0,-2455.5,4405.5,110.5,42.400001525878906,-3.75,K1a+195
I0518,NEBI,Neolithic,Great Britain,M,-3360.0,-3100.0,-3230.0,5180.0,130.0,52.217254638671875,-0.9402166604995728,K1a3a1
I0519,NEBI,Neolithic,Great Britain,M,-3360.0,-3100.0,-3230.0,5180.0,130.0,52.217254638671875,-0.9402166604995728,X2b+226
I0520,NEBI,Neolithic,Great Britain,M,-3360.0,-3100.0,-3230.0,5180.0,130.0,52.217254638671875,-0.9402166604995728,U5a2c
I0550,CWC,Neolithic,Germany,F,-2570.0,-2471.0,-2520.5,4470.5,49.5,51.279998779296875,11.649999618530272,T1a1
I0560,BAC,Neolithic,Germany,F,-3640.0,-3376.0,-3508.0,5458.0,132.0,51.790000915527344,11.140000343322754,T2e1
I0633,NEBA,Neolithic,Serbia,M,-5604.0,-5376.0,-5490.0,7440.0,114.0,44.900001525878906,19.75,HV
I0634,NEBA,Neolithic,Serbia,M,-4710.0,-4504.0,-4607.0,6557.0,103.0,44.900001525878906,19.75,K1a4
I0644,CANE,Copper Age,Israel,F,-4500.0,-3900.0,-4200.0,6150.0,300.0,32.977108001708984,35.337562561035156,H4
I0676,NEBA,Neolithic,Macedonia,M,-5979.0,-5735.0,-5857.0,7807.0,122.0,41.900001525878906,21.350000381469727,J1c1
I0700,NEBA,Neolithic,Bulgaria,M,-5800.0,-5400.0,-5600.0,7550.0,200.0,43.97999954223633,26.399999618530273,T2e
I0704,NEBA,Neolithic,Bulgaria,F,-6034.0,-5843.0,-5938.5,7888.5,95.5,43.15999984741211,25.8799991607666,T2b
I0781,CABA,Copper Age,Bulgaria,F,-4528.0,-4371.0,-4449.5,6399.5,78.5,42.22999954223633,24.260000228881836,K1a
I0785,CABA,Copper Age,Bulgaria,F,-4455.0,-4359.0,-4407.0,6357.0,48.0,42.22999954223633,24.260000228881836,H7
I0803,UNC,Bronze Age,Germany,F,-2132.0,-1942.0,-2037.0,3987.0,95.0,51.16999816894531,11.850000381469728,H4a1a1a
I0804,UNC,Bronze Age,Germany,M,-2137.0,-1965.0,-2051.0,4001.0,86.0,51.16999816894531,11.850000381469728,H3
I0805,BBC,Copper Age,Germany,M,-2467.0,-2142.0,-2304.5,4254.5,162.5,51.790000915527344,11.140000343322754,H1
I0806,BBC,Copper Age,Germany,M,-2431.0,-2150.0,-2290.5,4240.5,140.5,51.790000915527344,11.140000343322754,H1
I0807,BAC,Neolithic,Germany,M,-3970.0,-3710.0,-3840.0,5790.0,130.0,51.41999816894531,11.68000030517578,H1e1a
I0823,BBC,Copper Age,Spain,F,-2850.0,-2250.0,-2550.0,4500.0,300.0,41.491943359375,2.1388888359069824,H1
I0825,BBC,Copper Age,Spain,M,-2474.0,-2298.0,-2386.0,4336.0,88.0,41.491943359375,2.1388888359069824,K1a4a1
I0826,BBC,Copper Age,Spain,M,-2834.0,-2482.0,-2658.0,4608.0,176.0,41.491943359375,2.1388888359069824,H1t
I0839,BBC,Copper Age,Portugal,F,-2456.0,-2205.0,-2330.5,4280.5,125.5,39.5,-8.616666793823242,-
I0840,BBC,Copper Age,Portugal,F,-2455.0,-2200.0,-2327.5,4277.5,127.5,39.5,-8.616666793823242,U5b1i
I0843,MEIB,Mesolithic,Spain,M,6010.0,-5796.0,107.0,1843.0,-5903.0,42.9109992980957,-5.377799987792969,U5b2c1
I0861,NAT,Epipaleolithic,Israel,M,-11840.0,-9760.0,-10800.0,12750.0,1040.0,32.650001525878906,35.06700134277344,JT
I0867,PPNE,Neolithic,Israel,M,-7300.0,-6200.0,-6750.0,8700.0,550.0,31.790000915527344,35.16999816894531,K1a4b
I10277,NEIB,Neolithic,Spain,M,-3400.0,-2500.0,-2950.0,4900.0,450.0,41.4390983581543,1.573300004005432,X2c1
I10278,NEIB,Neolithic,Spain,M,-3400.0,-2500.0,-2950.0,4900.0,450.0,41.4390983581543,1.573300004005432,U5b1
I10280,NEIB,Neolithic,Spain,M,-3400.0,-2500.0,-2950.0,4900.0,450.0,41.4390983581543,1.573300004005432,J1c1
I10282,NEIB,Neolithic,Spain,M,-3400.0,-2500.0,-2950.0,4900.0,450.0,41.4390983581543,1.573300004005432,K1a3
I10283,NEIB,Neolithic,Spain,M,-3400.0,-2500.0,-2950.0,4900.0,450.0,41.4390983581543,1.573300004005432,H
I10284,NEIB,Neolithic,Spain,M,-3400.0,-2500.0,-2950.0,4900.0,450.0,41.4390983581543,1.573300004005432,U5b1
I10285,NEIB,Neolithic,Spain,F,-3400.0,-2500.0,-2950.0,4900.0,450.0,41.4390983581543,1.573300004005432,T2b
I10286,NEIB,Neolithic,Spain,M,-3400.0,-2500.0,-2950.0,4900.0,450.0,41.4390983581543,1.573300004005432,U5b1
I10287,NEIB,Neolithic,Spain,M,-3400.0,-2500.0,-2950.0,4900.0,450.0,41.4390983581543,1.573300004005432,U2e3
I1069,NAT,Epipaleolithic,Israel,M,-11840.0,-9760.0,-10800.0,12750.0,1040.0,32.650001525878906,35.06700134277344,HV
I1072,NAT,Epipaleolithic,Israel,M,-11840.0,-9760.0,-10800.0,12750.0,1040.0,32.650001525878906,35.06700134277344,N1b
I10851,MAIB,Middle Ages,Spain,F,887.0,1013.0,950.0,1000.0,63.0,42.05070114135742,2.867000102996826,H3
I10852,MAIB,Middle Ages,Spain,F,973.0,1150.0,1061.5,888.5,88.5,42.05070114135742,2.867000102996826,H6c
I10853,MAIB,Middle Ages,Spain,M,989.0,1153.0,1071.0,879.0,82.0,42.05070114135742,2.867000102996826,U4a1
I10854,MAIB,Middle Ages,Spain,M,973.0,1150.0,1061.5,888.5,88.5,42.05070114135742,2.867000102996826,H1n+146
I10865,CLIB,Classical Age,Spain,M,100.0,200.0,150.0,1800.0,50.0,42.13330078125,3.108299970626831,U5a1a1
I10866,CLIB,Classical Age,Spain,F,-43.0,51.0,4.0,1946.0,47.0,42.13330078125,3.108299970626831,K1b2a
I10892,MAIB,Middle Ages,Spain,F,770.0,1200.0,985.0,965.0,215.0,42.05070114135742,2.867000102996826,H1e1a3
I10895,MAIB,Middle Ages,Spain,M,777.0,981.0,879.0,1071.0,102.0,42.05070114135742,2.867000102996826,H1ap1
I10897,MAIB,Middle Ages,Spain,F,1033.0,1204.0,1118.5,831.5,85.5,42.05070114135742,2.867000102996826,I1c
I10899,MEIB,Mesolithic,Spain,M,-9700.0,-5500.0,-7600.0,9550.0,2100.0,37.43943786621094,-3.4375669956207275,U5b1
I10939,BAIB,Bronze Age,Gibraltar,M,-1900.0,-1400.0,-1650.0,3600.0,250.0,36.13200378417969,-5.343772888183594,K1a3a
I10940,BAIB,Bronze Age,Gibraltar,M,-1900.0,-1400.0,-1650.0,3600.0,250.0,36.13200378417969,-5.343772888183594,H1e1a
I10941,BAIB,Bronze Age,Gibraltar,M,-1900.0,-1400.0,-1650.0,3600.0,250.0,36.13200378417969,-5.343772888183594,T2e1
I10942,NEIB,Neolithic,Gibraltar,F,-5500.0,-4500.0,-5000.0,6950.0,500.0,36.13200378417969,-5.343772888183594,N1a1a1
I1109,NEBA,Neolithic,Bulgaria,F,-5800.0,-5400.0,-5600.0,7550.0,200.0,43.97999954223633,26.399999618530273,J2b1
I1113,NEBA,Neolithic,Bulgaria,F,-5800.0,-5400.0,-5600.0,7550.0,200.0,43.97999954223633,26.399999618530273,U5a1c
I11248,NEIB,Neolithic,Spain,M,-3400.0,-3000.0,-3200.0,5150.0,200.0,43.08660125732422,-2.215399980545044,J2a1a1a
I11249,NEIB,Neolithic,Spain,M,-3400.0,-3000.0,-3200.0,5150.0,200.0,43.08660125732422,-2.215399980545044,U5b1
I11300,NEIB,Neolithic,Spain,F,-3400.0,-3000.0,-3200.0,5150.0,200.0,43.08660125732422,-2.215399980545044,J2a1a1a
I11301,NEIB,Neolithic,Spain,F,-3341.0,-3030.0,-3185.5,5135.5,155.5,43.08660125732422,-2.215399980545044,H1j8
I11303,NEIB,Neolithic,Spain,F,-3400.0,-2500.0,-2950.0,4900.0,450.0,41.4390983581543,1.573300004005432,H1j
I11304,NEIB,Neolithic,Spain,M,-3400.0,-2500.0,-2950.0,4900.0,450.0,41.4390983581543,1.573300004005432,U5a2+16294
I11305,NEIB,Neolithic,Spain,M,-3400.0,-2500.0,-2950.0,4900.0,450.0,41.4390983581543,1.573300004005432,J1c1b
I11306,NEIB,Neolithic,Spain,F,-3400.0,-2500.0,-2950.0,4900.0,450.0,41.4390983581543,1.573300004005432,J2b1a2
I1131,NEBA,Neolithic,Serbia,M,-4605.0,-4460.0,-4532.5,6482.5,72.5,44.900001525878906,19.75,H
I1152,CANE,Copper Age,Israel,F,-4500.0,-3900.0,-4200.0,6150.0,300.0,32.977108001708984,35.337562561035156,J2a2d
I1154,CANE,Copper Age,Israel,F,-4500.0,-3900.0,-4200.0,6150.0,300.0,32.977108001708984,35.337562561035156,T2g1a
I1155,CANE,Copper Age,Israel,M,-4500.0,-3900.0,-4200.0,6150.0,300.0,32.977108001708984,35.337562561035156,K1a
I11592,CAIB,Copper Age,Portugal,M,-2800.0,-2600.0,-2700.0,4650.0,100.0,39.08333206176758,9.266667366027832,U5b2b
I11599,CAIB,Copper Age,Portugal,M,-3400.0,-2800.0,-3100.0,5050.0,300.0,39.11083221435547,-8.663582801818848,J2b1a2
I1160,CANE,Copper Age,Israel,M,-4500.0,-3900.0,-4200.0,6150.0,300.0,32.977108001708984,35.337562561035156,N1a1b
I11601,CAIB,Copper Age,Portugal,F,-3400.0,-2800.0,-3100.0,5050.0,300.0,39.11083221435547,-8.663582801818848,V
I11604,CAIB,Copper Age,Portugal,M,-3100.0,-2500.0,-2800.0,4750.0,300.0,39.23333358764648,-9.300000190734863,K1a1
I11605,CAIB,Copper Age,Portugal,M,-3100.0,-2500.0,-2800.0,4750.0,300.0,39.23333358764648,-9.300000190734863,HV0d
I11614,CAIB,Copper Age,Portugal,F,-2800.0,-2600.0,-2700.0,4650.0,100.0,39.08333206176758,9.266667366027832,H4a1a
I1164,CANE,Copper Age,Israel,F,-4500.0,-3900.0,-4200.0,6150.0,300.0,32.977108001708984,35.337562561035156,J2a2d
I1165,CANE,Copper Age,Israel,M,-4500.0,-3900.0,-4200.0,6150.0,300.0,32.977108001708984,35.337562561035156,HV1a’b’c’
I1166,CANE,Copper Age,Israel,M,-4500.0,-3900.0,-4200.0,6150.0,300.0,32.977108001708984,35.337562561035156,H
I1168,CANE,Copper Age,Israel,F,-4500.0,-3900.0,-4200.0,6150.0,300.0,32.977108001708984,35.337562561035156,T2+150
I1169,CANE,Copper Age,Israel,F,-4500.0,-3900.0,-4200.0,6150.0,300.0,32.977108001708984,35.337562561035156,J2a2d
I1170,CANE,Copper Age,Israel,M,-4500.0,-3900.0,-4200.0,6150.0,300.0,32.977108001708984,35.337562561035156,T1a2
I1171,CANE,Copper Age,Israel,M,-4500.0,-3900.0,-4200.0,6150.0,300.0,32.977108001708984,35.337562561035156,K
I1172,CANE,Copper Age,Israel,M,-4500.0,-3900.0,-4200.0,6150.0,300.0,32.977108001708984,35.337562561035156,K1a
I1177,CANE,Copper Age,Israel,F,-4500.0,-3900.0,-4200.0,6150.0,300.0,32.977108001708984,35.337562561035156,N1b1
I1178,CANE,Copper Age,Israel,M,-4500.0,-3900.0,-4200.0,6150.0,300.0,32.977108001708984,35.337562561035156,16
I1179,CANE,Copper Age,Israel,F,-4500.0,-3900.0,-4200.0,6150.0,300.0,32.977108001708984,35.337562561035156,T2
I1180,CANE,Copper Age,Israel,M,-4500.0,-3900.0,-4200.0,6150.0,300.0,32.977108001708984,35.337562561035156,T
I1181,CANE,Copper Age,Israel,F,-4500.0,-3900.0,-4200.0,6150.0,300.0,32.977108001708984,35.337562561035156,T2
I1182,CANE,Copper Age,Israel,F,-4500.0,-3900.0,-4200.0,6150.0,300.0,32.977108001708984,35.337562561035156,T1a+152
I1183,CANE,Copper Age,Israel,F,-4500.0,-3900.0,-4200.0,6150.0,300.0,32.977108001708984,35.337562561035156,R0a
I1184,CANE,Copper Age,Israel,F,-4500.0,-3900.0,-4200.0,6150.0,300.0,32.977108001708984,35.337562561035156,T1a+152
I1187,CANE,Copper Age,Israel,M,-4500.0,-3900.0,-4200.0,6150.0,300.0,32.977108001708984,35.337562561035156,U6d
I12029,MAIB,Middle Ages,Spain,M,500.0,600.0,550.0,1400.0,50.0,42.01655960083008,2.814897060394287,U5a1a1d
I12030,MAIB,Middle Ages,Spain,F,500.0,600.0,550.0,1400.0,50.0,42.01655960083008,2.814897060394287,J1c3g
I12031,MAIB,Middle Ages,Spain,M,500.0,600.0,550.0,1400.0,50.0,42.01655960083008,2.814897060394287,H1e2
I12032,MAIB,Middle Ages,Spain,M,500.0,600.0,550.0,1400.0,50.0,42.01655960083008,2.814897060394287,C4a1a+195
I12033,MAIB,Middle Ages,Spain,M,500.0,600.0,550.0,1400.0,50.0,42.01655960083008,2.814897060394287,V
I12034,MAIB,Middle Ages,Spain,F,500.0,600.0,550.0,1400.0,50.0,42.01655960083008,2.814897060394287,W6a
I12162,MAIB,Middle Ages,Spain,M,500.0,600.0,550.0,1400.0,50.0,42.01655960083008,2.814897060394287,U5b1b1d
I12163,MAIB,Middle Ages,Spain,F,500.0,600.0,550.0,1400.0,50.0,42.01655960083008,2.814897060394287,J2b1a+16311
I12164,MAIB,Middle Ages,Spain,F,500.0,600.0,550.0,1400.0,50.0,42.01655960083008,2.814897060394287,C4a1a+195
I12171,IAIB,Iron Age,Spain,F,-700.0,-500.0,-600.0,2550.0,100.0,37.51832962036133,-5.978330135345459,J1c1b
I12173,IAIB,Iron Age,Spain,F,-700.0,-500.0,-600.0,2550.0,100.0,37.51832962036133,-5.978330135345459,T2b23
I12208,BAIB,Bronze Age,Spain,F,-1368.0,-1211.0,-1289.5,3239.5,78.5,41.45840072631836,-5.287199974060059,K1a1b1
I12209,BAIB,Bronze Age,Spain,M,-1368.0,-1211.0,-1289.5,3239.5,78.5,41.45840072631836,-5.287199974060059,H1ah
I12410,IAIB,Iron Age,Spain,M,-515.0,-375.0,-445.0,2395.0,70.0,41.36159896850586,1.669399976730347,H
I12514,MAIB,Middle Ages,Spain,M,1020.0,1155.0,1087.5,862.5,67.5,39.93330001831055,-0.2000000029802322,HV0+195
I12515,MAIB,Middle Ages,Spain,M,1000.0,1200.0,1100.0,850.0,100.0,39.93330001831055,-0.2000000029802322,H3
I12516,MAIB,Middle Ages,Spain,F,901.0,1116.0,1008.5,941.5,107.5,40.47029876708984,0.475600004196167,U5b2b2
I12560,IAIB,Iron Age,Spain,F,-700.0,-500.0,-600.0,2550.0,100.0,37.51832962036133,-5.978330135345459,H4a1
I12561,IAIB,Iron Age,Spain,M,-700.0,-500.0,-600.0,2550.0,100.0,37.51832962036133,-5.978330135345459,H1
I12640,IAIB,Iron Age,Spain,M,-696.0,-540.0,-618.0,2568.0,78.0,41.53730010986328,2.1328999996185303,H1t
I12641,IAIB,Iron Age,Spain,M,-791.0,-540.0,-665.5,2615.5,125.5,41.53730010986328,2.1328999996185303,HV0d
I12642,IAIB,Iron Age,Spain,F,-731.0,-399.0,-565.0,2515.0,166.0,41.53730010986328,2.1328999996185303,H
I12643,IAIB,Iron Age,Spain,F,-758.0,-429.0,-593.5,2543.5,164.5,41.53730010986328,2.1328999996185303,J2a1a1c
I12644,MAIB,Middle Ages,Spain,M,1100.0,1300.0,1200.0,750.0,100.0,39.46969985961914,-0.3774000108242035,U4a2
I12645,MAIB,Middle Ages,Spain,F,1100.0,1300.0,1200.0,750.0,100.0,39.46969985961914,-0.3774000108242035,U5b1f1a
I12646,MAIB,Middle Ages,Spain,M,1100.0,1300.0,1200.0,750.0,100.0,39.46969985961914,-0.3774000108242035,K2b1a1
I12647,MAIB,Middle Ages,Spain,F,1100.0,1300.0,1200.0,750.0,100.0,39.46969985961914,-0.3774000108242035,H1ak1
I12648,MAIB,Middle Ages,Spain,M,1100.0,1300.0,1200.0,750.0,100.0,39.46969985961914,-0.3774000108242035,H1
I12649,MAIB,Middle Ages,Spain,M,1100.0,1300.0,1200.0,750.0,100.0,39.46969985961914,-0.3774000108242035,H13a1a
I12650,MAIB,Middle Ages,Spain,M,1100.0,1300.0,1200.0,750.0,100.0,39.46969985961914,-0.3774000108242035,H1e1a
I1271,CAIB,Copper Age,Spain,F,-3363.0,-1903.0,-2633.0,4583.0,730.0,42.33000183105469,-3.5,K1a+195
I1272,CAIB,Copper Age,Spain,F,-2857.0,-2496.0,-2676.5,4626.5,180.5,42.33000183105469,-3.5,K1b1a
I1276,CAIB,Copper Age,Spain,F,-3363.0,-1903.0,-2633.0,4583.0,730.0,42.33000183105469,-3.5,H3c3
I1277,CAIB,Copper Age,Spain,M,-2568.0,-2346.0,-2457.0,4407.0,111.0,42.33000183105469,-3.5,H3
I1280,CAIB,Copper Age,Spain,F,-3363.0,-1903.0,-2633.0,4583.0,730.0,42.33000183105469,-3.5,J1c1
I12809,BAIB,Bronze Age,Spain,M,-1880.0,-1770.0,-1825.0,3775.0,55.0,38.57809829711914,-2.8417000770568848,H1j
I1281,CAIB,Copper Age,Spain,F,-2865.0,-2575.0,-2720.0,4670.0,145.0,42.33000183105469,-3.5,H1t
I1282,CAIB,Copper Age,Spain,M,-3363.0,-1903.0,-2633.0,4583.0,730.0,42.33000183105469,-3.5,H3
I1284,CAIB,Copper Age,Spain,M,-3363.0,-1903.0,-2633.0,4583.0,730.0,42.33000183105469,-3.5,H3
I12855,BAIB,Bronze Age,Spain,M,-1880.0,-1770.0,-1825.0,3775.0,55.0,38.57809829711914,-2.8417000770568848,K1a+195
I12877,IAIB,Iron Age,Spain,M,-515.0,-375.0,-445.0,2395.0,70.0,41.36159896850586,1.669399976730347,J1c1
I12878,IAIB,Iron Age,Spain,F,-507.0,-366.0,-436.5,2386.5,70.5,41.36159896850586,1.669399976730347,H3
I12879,IAIB,Iron Age,Spain,F,-728.0,-397.0,-562.5,2512.5,165.5,41.332401275634766,1.5943000316619873,HV0+195
I1290,NEME,Neolithic,Iran,F,-8179.0,-7613.0,-7896.0,9846.0,283.0,34.45000076293945,48.119998931884766,X1'2'3
I1296,NEBA,Neolithic,Bulgaria,M,-5800.0,-5400.0,-5600.0,7550.0,200.0,43.97999954223633,26.399999618530273,U5a2
I1298,NEBA,Neolithic,Bulgaria,F,-6032.0,-5837.0,-5934.5,7884.5,97.5,43.369998931884766,23.729999542236328,K1a
I1300,CAIB,Copper Age,Spain,F,-3363.0,-1903.0,-2633.0,4583.0,730.0,42.33000183105469,-3.5,K1a2a
I1303,CAIB,Copper Age,Spain,M,-3363.0,-1903.0,-2633.0,4583.0,730.0,42.33000183105469,-3.5,U3a1
I1310,BAIB,Bronze Age,Spain,F,-1930.0,-1634.0,-1782.0,3732.0,148.0,41.53730010986328,2.1328999996185303,U5b1c
I1311,BAIB,Bronze Age,Spain,M,-1930.0,-1634.0,-1782.0,3732.0,148.0,41.53730010986328,2.1328999996185303,J2b1a
I1312_d,BAIB,Bronze Age,Spain,M,-1930.0,-1634.0,-1782.0,3732.0,148.0,41.53730010986328,2.1328999996185303,HV0+195
I1313_d,BAIB,Bronze Age,Spain,F,-1930.0,-1634.0,-1782.0,3732.0,148.0,41.53730010986328,2.1328999996185303,V
I1314,CAIB,Copper Age,Spain,M,-3363.0,-1903.0,-2633.0,4583.0,730.0,42.33000183105469,-3.5,J2a1a1
I1381,BBC,Copper Age,France,M,-2400.0,-1900.0,-2150.0,4100.0,250.0,49.15299987792969,6.1020002365112305,H
I1382,BBC,Copper Age,France,M,-2434.0,-2135.0,-2284.5,4234.5,149.5,49.15299987792969,6.1020002365112305,U5a2c3a
I1388,BBC,Copper Age,France,M,-2455.0,-2134.0,-2294.5,4244.5,160.5,45.459999084472656,6.2129998207092285,H
I1389,BBC,Copper Age,France,M,-2468.0,-2278.0,-2373.0,4323.0,95.0,47.650001525878906,7.449999809265137,X2b4a
I1390,BBC,Copper Age,France,M,-2480.0,-2210.0,-2345.0,4295.0,135.0,47.650001525878906,7.449999809265137,X2b4a
I1391,BBC,Copper Age,France,F,-2396.0,-2060.0,-2228.0,4178.0,168.0,47.959999084472656,7.300000190734863,J1c4
I1392,BBC,Copper Age,France,F,-2833.0,-2475.0,-2654.0,4604.0,179.0,47.560001373291016,7.519999980926514,H1+152
I1407,CACA,Copper Age,Armenia,M,-4350.0,-3500.0,-3925.0,5875.0,425.0,39.72999954223633,45.20000076293945,H
I1409,CACA,Copper Age,Armenia,F,-4229.0,-3985.0,-4107.0,6057.0,122.0,39.72999954223633,45.20000076293945,U4a
I1414,PPNE,Neolithic,Jordan,M,-8300.0,-7900.0,-8100.0,10050.0,200.0,31.989999771118164,35.97999954223633,K1a18
I1415,PPNE,Neolithic,Jordan,M,-8197.0,-7653.0,-7925.0,9875.0,272.0,31.989999771118164,35.97999954223633,T1a2
I1497,BAD,Copper Age,Hungary,F,-2900.0,-2700.0,-2800.0,4750.0,100.0,47.16999816894531,19.829999923706055,H
I1498,LBK,Neolithic,Hungary,F,-5291.0,-5056.0,-5173.5,7123.5,117.5,47.52000045776367,21.59000015258789,H
I1499,LBK,Neolithic,Hungary,F,-5210.0,-5010.0,-5110.0,7060.0,100.0,48.52000045776367,21.170000076293945,X2b+226
I1500,LBK,Neolithic,Hungary,M,-5210.0,-4990.0,-5100.0,7050.0,110.0,47.16999816894531,20.829999923706055,J1c1
I1505,LBK,Neolithic,Hungary,F,-5211.0,-5011.0,-5111.0,7061.0,100.0,47.880001068115234,21.190000534057617,J1c5
I1506,LBK,Neolithic,Hungary,F,-5306.0,-5071.0,-5188.5,7138.5,117.5,47.880001068115234,21.190000534057617,U5b2c
I1530,BBC,Copper Age,Germany,M,-2458.0,-2140.0,-2299.0,4249.0,159.0,51.45000076293945,11.539999961853027,H3ao
I1536,CWC,Neolithic,Germany,M,-2500.0,-2050.0,-2275.0,4225.0,225.0,51.41999816894531,11.68000030517578,U5a1g2
I1546,BBC,Copper Age,Germany,F,-2500.0,-2050.0,-2275.0,4225.0,225.0,51.81999969482422,10.90999984741211,U5a1b1
I1549,BBC,Copper Age,Germany,F,-2500.0,-2050.0,-2275.0,4225.0,225.0,51.81999969482422,10.90999984741211,W1c1
I1553,BBC,Copper Age,Spain,F,-2850.0,-2250.0,-2550.0,4500.0,300.0,41.491943359375,2.1388888359069824,pre-H103
I1584,CACA,Copper Age,Turkey,F,-3943.0,-3708.0,-3825.5,5775.5,117.5,40.29999923706055,29.566667556762695,K1a17
I1631,CACA,Copper Age,Armenia,F,-4250.0,-4050.0,-4150.0,6100.0,100.0,39.72999954223633,45.20000076293945,K1a8
I1632,CACA,Copper Age,Armenia,M,-4230.0,-4000.0,-4115.0,6065.0,115.0,39.72999954223633,45.20000076293945,K
I1633,BACA,Bronze Age,Armenia,F,-2619.0,-2410.0,-2514.5,4464.5,104.5,40.650001525878906,45.11669921875,H1u
I1634,CACA,Copper Age,Armenia,M,-4330.0,-4060.0,-4195.0,6145.0,135.0,39.72999954223633,45.20000076293945,H2a1
